featureid	UNKNOWN	k__Archaea|p__Euryarchaeota	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Bacteroidetes	k__Bacteria|p__Candidatus_Melainabacteria	k__Bacteria|p__Firmicutes	k__Bacteria|p__Fusobacteria	k__Bacteria|p__Lentisphaerae	k__Bacteria|p__Proteobacteria	k__Bacteria|p__Spirochaetes	k__Bacteria|p__Synergistetes	k__Bacteria|p__Verrucomicrobia	k__Eukaryota|p__Ascomycota	k__Eukaryota|p__Eukaryota_unclassified
imidazoleacetic acid	3.423407980434589	1.4340557842989683	3.08232863360412	3.3885500731105944	2.69183731721077	3.362579280406789	2.2638945292758335	0.15967475423321822	2.9436173077139727	0.8563242975936625	3.5272908849594415	3.569300488930375	1.1509689889164698	0.3056592683636529
imidazolelactate	-2.385810512721101	-0.34603756579900136	-1.9800430890168792	-2.456294651621728	-1.7137689961451494	-2.384458351474669	-1.347078063050499	0.7704368465874432	-1.8171612511821233	0.13986954616513003	-2.49473899782736	-2.6461449812808895	-0.2588128447755955	0.11683476591353553
indole-3-propionate	-2.0816091902300546	-1.799767261847503	-2.4202078674959475	-1.5611549239128089	-1.6725117547566972	-1.8076732118527752	-1.1881203883811413	-0.42958972677151475	-2.501861354170174	-1.0231445330722089	-2.213080078673144	-1.6200053713453202	-0.20338126844869953	2.1431326080141537
indoleacetate	-3.6791797002384556	-2.7585674287952413	-3.583294555047284	-3.6275675910187015	-3.331655305708062	-3.6423352040896364	-3.0866863381999154	-2.0239350786097705	-3.5283622958750387	-2.3999309967316913	-3.7598246022723316	-3.7231677665503953	-2.383948677208101	-1.8477956710085253
indoxyl sulfate	0.867499496160661	-0.15721283457474033	0.7996665228997479	1.2316881460787712	0.7717530616904549	1.1404652000375903	0.7045083867547894	-0.4920470297410702	0.6935534929436012	-0.33969724177111615	0.9950068072951339	1.352748759200066	-0.37832356432263614	0.6270121847362566
inosine	0.15614047236196127	-1.8209419913470866	-0.6283631268300895	0.17830926967658267	-0.5904651273987875	0.015040053978841228	-0.8059927377385041	-2.389096061007671	-0.819139150668355	-1.9130726407368144	0.08630453572827612	0.30238040903021135	-0.685842508605853	-1.0564829471764932
isoleucine	6.798455370029162	4.972927541772138	7.091253182302385	6.403637701144175	5.952022465973439	6.646890157766919	5.12804753316943	2.50417487529613	7.070602121589933	3.6226354692969123	7.102645194071124	6.632971831663505	2.602821300429101	0.05867673975790083
ketodeoxycholate	2.833740498013682	2.0741106756844725	2.643046057507796	2.364685893507712	2.2219491214806375	2.4662600614708254	1.8511756228453635	1.1191553898106925	2.6396435330611383	1.6542894141760183	2.8034245106147457	2.404832668030846	1.8682061878900789	-0.2342875797196507
kynurenic acid	-0.3597569290523883	-0.49748550877679154	-0.4407875324364843	-0.31484828273428467	-0.38966506546971136	-0.34554502505830575	-0.36946090494962225	-0.43775689681974295	-0.46113951509767837	-0.4469463555538695	-0.3782506019533276	-0.31126047261930134	-0.29023478079923626	-0.1488477868468175
lactate	-0.1611125298378977	2.6653573132881356	1.422407249470883	0.20719602872830545	1.2369451540684713	0.4544263082238439	1.5686339956577207	3.3400186411659454	1.6968327413213808	2.5765412950278055	0.1413233566181864	0.09738474218939117	-0.07923676054332907	1.7281574240854503
lactose	1.6322439475671895	1.243792578357068	1.5832918763435366	1.7885122777019624	1.602386119400479	1.742511729706846	1.5971872637894708	1.1779117537092845	1.539070765209822	1.212098123179846	1.6682627715451837	1.8298572640837896	1.2559582025763825	1.7093598664040122
