featureid	UNKNOWN	o__Methanobacteriales|f__Methanobacteriaceae	o__Methanomassiliicoccales|f__Methanomassiliicoccaceae	o__Actinomycetales|f__Actinomycetaceae	o__Bifidobacteriales|f__Bifidobacteriaceae	o__Micrococcales|f__Micrococcaceae	o__Propionibacteriales|f__Propionibacteriaceae	o__Coriobacteriales|f__Atopobiaceae	o__Coriobacteriales|f__Coriobacteriaceae	o__Eggerthellales|f__Eggerthellaceae	o__Bacteroidales|f__Bacteroidaceae	o__Bacteroidales|f__Barnesiellaceae	o__Bacteroidales|f__Dysgonamonadaceae	o__Bacteroidales|f__Odoribacteraceae	o__Bacteroidales|f__Porphyromonadaceae	o__Bacteroidales|f__Prevotellaceae	o__Bacteroidales|f__Rikenellaceae	o__Bacteroidales|f__Tannerellaceae	o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified	o__Bacillales|f__Bacillales_unclassified	o__Bacillales|f__Staphylococcaceae	o__Lactobacillales|f__Carnobacteriaceae	o__Lactobacillales|f__Enterococcaceae	o__Lactobacillales|f__Lactobacillaceae	o__Lactobacillales|f__Leuconostocaceae	o__Lactobacillales|f__Streptococcaceae	o__Clostridiales|f__Christensenellaceae	o__Clostridiales|f__Clostridiaceae	o__Clostridiales|f__Clostridiales_unclassified	o__Clostridiales|f__Eubacteriaceae	o__Clostridiales|f__Lachnospiraceae	o__Clostridiales|f__Oscillospiraceae	o__Clostridiales|f__Peptococcaceae	o__Clostridiales|f__Peptostreptococcaceae	o__Clostridiales|f__Ruminococcaceae	o__Erysipelotrichales|f__Erysipelotrichaceae	o__Firmicutes_unclassified|f__Firmicutes_unclassified	o__Acidaminococcales|f__Acidaminococcaceae	o__Selenomonadales|f__Selenomonadaceae	o__Veillonellales|f__Veillonellaceae	o__Tissierellales|f__Peptoniphilaceae	o__Tissierellia_unclassified|f__Tissierellia_unclassified	o__Fusobacteriales|f__Fusobacteriaceae	o__Victivallales|f__Victivallaceae	o__Burkholderiales|f__Oxalobacteraceae	o__Burkholderiales|f__Sutterellaceae	o__Neisseriales|f__Neisseriaceae	o__Desulfovibrionales|f__Desulfovibrionaceae	o__Campylobacterales|f__Campylobacteraceae	o__Enterobacterales|f__Enterobacteriaceae	o__Enterobacterales|f__Hafniaceae	o__Enterobacterales|f__Morganellaceae	o__Pasteurellales|f__Pasteurellaceae	o__Pseudomonadales|f__Pseudomonadaceae	o__Proteobacteria_unclassified|f__Proteobacteria_unclassified	o__Synergistales|f__Synergistaceae	o__Verrucomicrobiales|f__Akkermansiaceae	o__Saccharomycetales|f__Saccharomycetaceae	o__Eukaryota_unclassified|f__Eukaryota_unclassified
13-docosenoate	-1.1177159852270833	-1.1454710288503596	-1.608652309194257	-0.6706123709410559	-0.2687090375776897	-1.6772843007381177	-1.180662240546897	-1.1181276395316597	-0.5524858065546936	-0.6994288680464384	-0.5629174189574755	-0.5234208245023062	-1.5758843431577656	-0.4572364110615644	-0.9673232978076545	-0.5253261376720519	-0.5979173049359774	-0.5580906925495035	-2.6357476816530574	-1.9598919102404173	-1.843909100428792	0.010008746991609918	-0.5191076031320065	-0.04078861387304977	-0.7187338305652474	-0.17546359135712186	-1.4933044222897187	-0.41507788904099385	-0.9009587770805031	-0.5286465850201238	-0.5003401799943338	-0.7672129975033772	-1.9539153638929434	-1.3778140148388833	-0.5185018790603786	-0.5491788633353081	-0.38309897837665785	-0.5397864309778444	-1.2752744940625929	-0.3990712865172883	-0.36098170191471546	-0.18180410500500077	-0.4795227531830738	-1.1103503677878628	-1.4108233226015332	-0.24108124167803802	-0.9657858137534876	-0.6395245085830505	0.3449337212832182	-0.35423158358893003	-1.7217180180626177	-0.8551260119528299	-0.42967798247170674	0.2520361245228413	-1.0375383696413403	-0.6498857762147114	-1.5768377732400654	-0.34214628929382496	-0.4333632562686258
17-methylstearate	-3.2107039824888597	-3.0894936356622176	-2.1510542342652568	-1.5289559008987492	-3.4672322999501866	-1.826623607379998	-2.3055468357411284	-1.6871372942835314	-3.4922610129019627	-1.9036346505047481	-3.4263292728953125	-3.3493661190346105	-2.1424444194017784	-3.2542132253314877	-2.935407281326336	-3.456850175492206	-3.3065246102208294	-3.4396856756859093	-0.858670721829469	-1.6575940830510787	-1.5592822128393409	-2.856261029000538	-3.2840267181668565	-3.9665571102685484	-3.1603833490899604	-2.981341077180744	-2.497345616829733	-3.2515378138407423	-3.2419491514617347	-3.53962596090658	-3.44291383545775	-2.9795085502656553	-1.7325671373637237	-1.6892082238742598	-3.434998208677909	-2.9957621261606975	-3.216316519747449	-3.397261920784561	-2.1034739847974238	-3.5023617426898737	-3.5243552369539497	-2.470083117098908	-1.5030720082925675	-2.0512306124543986	-2.28366618562668	-3.103285139798942	-1.898813842133538	-3.2189984858597884	-4.044244900596289	-3.5264442897287736	-1.5458236494662683	-2.8334281992136585	-3.272120485963584	-4.033564706009483	-2.58165410627483	-2.820923780542282	-3.01830143674102	-3.0279275078716683	-3.484245437810497
2'-O-methyladenosine	-2.122038841497255	-2.236233889191642	-2.3387339089332735	-2.689254628138622	-2.701595663201431	-2.478839591349271	-2.193736659010443	-2.4608128801395583	-2.35532829518939	-2.62555849137945	-2.24742807839214	-2.1384994751297146	-2.4183495210644397	-2.2294961741194355	-2.6495550619020296	-2.167463717793505	-2.1237320066956165	-2.24782697445816	-2.5185326790542564	-2.611377391210903	-2.473220997143995	-2.3008199803794307	-2.3721198231616434	-2.3720530465988845	-2.5701473359983127	-2.157593567158383	-2.414212626955633	-2.480911815871102	-2.248503733086502	-2.504078535676861	-2.2473456017238114	-2.5196813297833627	-2.3505526631850726	-2.7635400632057547	-2.2150364233883355	-2.244874199663897	-2.1792947041714608	-2.4461031309377903	-2.3413899333741766	-2.375952182692876	-2.2520889977988308	-2.7599349274166736	-2.5380424463427924	-2.798631085497119	-2.4375309322925838	-2.3557384762400106	-2.451580402605528	-2.259730055149077	-2.0448533855646334	-2.3817943811218236	-2.4575250658415357	-2.268974155586105	-2.3028939356828415	-2.398103193296918	-2.571784477629472	-2.135710306620977	-2.0823303592151174	-2.4948457812735594	-2.4143558131347183
2-aminoadipate	0.3066155343015948	0.075863129327713	-1.170892700236879	-2.076534146547698	0.2872868361448564	-1.664640222472769	-0.8469432065700246	-1.7733905170333448	0.5333759254261858	-1.5826294232386338	0.5343956304650321	0.5207946318895851	-1.2317201801265214	0.3504820678728144	-0.3872807779631726	0.6337367788725334	0.4749556320582533	0.5445061341238508	-2.9565974445750003	-1.995652329023714	-2.002842464440387	-0.1474391014716394	0.270167901804383	1.1445338071461857	-0.0287230663139727	0.09287775663530562	-0.7971726004463873	0.1674582728233025	0.27824839862716044	0.4909839481064959	0.5597973701333399	-0.21904636746119488	-1.720403896289416	-2.0026840224230877	0.5722170655870475	0.009286276306204488	0.3372290810989429	0.3563542587335222	-1.1960114140701084	0.5482349434623861	0.6597029136618779	-0.9512892735415104	-1.9835003515675744	-1.5710602957402005	-1.0560502105599368	0.09778980916196323	-1.4920717627399038	0.26148526812292294	1.5004796479974862	0.5743073587233662	-1.9950354664413856	-0.22801478637873984	0.31931655461696473	1.232582529870951	-0.7586471174644401	-0.13258157640942425	0.06302382583869587	-0.10466668513249067	0.49170085934094576
2-aminobutyrate	-1.5715283229721038	-1.5230355044261477	-1.3981144037321518	-1.0669397484021115	-1.3341941785336537	-1.3108109203832954	-1.4126120557179176	-1.2230953750529643	-1.4771412180518442	-1.1515207496250772	-1.4949640033469436	-1.5094029551605601	-1.3674770505767988	-1.4568473100854922	-1.3561620927327471	-1.5163643619475866	-1.5146966295727624	-1.5007762097238682	-1.2697475146833455	-1.2867443682499433	-1.2929219948853254	-1.3165882209061506	-1.435666617981724	-1.4814843472837347	-1.3781222526347023	-1.3991373510629896	-1.419630426127531	-1.3826518996597015	-1.5095583286542817	-1.4366104997109923	-1.4898574934091737	-1.3713527845624103	-1.3736281908688863	-1.1658585592840294	-1.49966260152029	-1.4286735468330156	-1.4622740667537566	-1.4331650836724172	-1.34344000568183	-1.450616519495667	-1.4892892076779116	-1.1423678959613577	-1.0813930888945875	-1.184291703060417	-1.3612095019762278	-1.368093179112182	-1.2371343828145753	-1.4720149089531698	-1.5414447647696372	-1.4491640299443218	-1.2780438192422392	-1.4321698409499584	-1.4374781157123675	-1.4477522620780485	-1.3242380696471665	-1.443481222438665	-1.609163463375893	-1.3314831080558243	-1.444112489721121
2-aminoheptanoic acid	-3.5855140264416407	-3.182204336813698	-2.4259261748311265	-0.6886050241478952	-1.7650677228817564	-1.8204858043399557	-2.8286624889976535	-1.6209173060545339	-2.898860797229623	-1.1250895733978714	-3.1679384223774285	-3.431672663017408	-2.168863399342923	-3.0757751393060824	-1.8101189885006423	-3.406589387486128	-3.4664611634714464	-3.186925525113361	-1.4033714658489247	-1.4250895012120195	-1.7282774902451732	-2.4886689150696553	-2.7132814924356765	-2.983639695799847	-2.093042862430677	-3.0381318970010867	-2.389812791933739	-2.3304733763843375	-3.156780705891406	-2.4745166344350125	-3.1601369852046854	-2.149453432634906	-2.2421610783216233	-0.7952096195637579	-3.254556051034042	-2.916178975704526	-3.198031248257409	-2.5649293661425903	-2.27654250010969	-2.7898293133337786	-3.1711902424125196	-0.9367129424691383	-1.060076472736911	-0.8488451541418911	-2.142680187832988	-2.5420240344833065	-1.7237643519651882	-3.038682884623032	-3.889855383280678	-2.780266852210944	-1.724416346756922	-2.8290675750588195	-2.8689210133879692	-2.860845741517527	-1.8222718299842073	-3.156617982553767	-3.7178124804426536	-2.1227529963806315	-2.68482566054168
2-deoxyadenosine	5.558277473435283	4.791117322780602	1.7613643538296797	-1.0265118348604165	4.247966148010715	0.3371136990465696	2.831919397037095	0.16379725971658599	5.564921841642551	0.21892633255019422	5.793603725774462	6.009955723632642	1.4426047572071363	5.422610521906808	2.847256342953484	6.1881870995666235	5.932327905311129	5.8307463187718955	-2.6492232528138757	-0.6878162688856231	-0.4007993326616095	4.192406833753648	4.9484649347155525	6.900761899373967	3.812757247194719	5.0286541662800275	2.435708644748596	4.471132504589439	5.212496922549925	5.131971691592067	5.8536164864328075	3.506289090192177	0.507261677416784	-1.0447025586057306	5.95058375347711	4.6480173815724966	5.531332337742949	4.9666295184955045	1.7014703865221075	5.549484548480593	6.090194108513723	1.359389521056988	-0.4759430004701878	-0.13734327332673946	1.7887598019402238	4.587576865845036	0.8044445776820619	5.1714204930693715	8.446913948516036	5.603591072535618	-0.34875691952255805	4.045090611624979	5.199256225815563	7.052359357725476	2.170884434365825	4.567438980326974	5.08066674705729	3.8325292689451107	5.347567012350947
2-deoxycytidine	2.1052374216232046	1.8028364625345945	0.28288865747831565	-1.7854372531702118	1.5445457292858187	-0.38386687997619984	0.3904637717559014	-1.0174323148997633	2.0587578053357616	-1.0159251972289818	2.040406649447161	1.9555963282046815	0.18557939640219395	1.6646898258564522	1.0567223440282087	2.141640412995838	1.942459482286807	2.049770280438476	-1.5888443369528562	-0.6296985892393689	-0.7738023666209297	0.5274195322409057	1.6276816498877262	2.591007338933173	1.3883916404413323	1.0127688507008246	0.7873671736319576	1.4158130704100986	1.9208103036253985	2.017101473206231	2.0282173695885795	1.1180812567497613	-0.2826642662120913	-1.0711664023579626	2.0534880270685925	1.2125769720418873	1.5653103140027094	1.800412361490936	-0.027132542336425314	1.9630617183444272	2.0667973770015857	-0.4273030414096337	-1.8410518315113316	-0.6146688869312191	0.3289281084831195	1.1318043072798059	-0.7075681134129388	1.6816912340394767	2.7310422928804385	1.967119196113359	-0.8656620543705779	1.104547670851726	1.6133144894657432	2.4940374370530956	0.5204430956174758	1.04519677009182	2.094568763583106	0.9392774003487399	1.9128551894456236
2-hydroxy-3-methylbutyrate	-0.5167871866735652	-0.48185350925508574	-0.8750466998019005	-1.3732464560391602	-0.09791682066586205	-0.937765233644065	-1.1021082268411844	-1.3122066658315787	-0.3146030215107767	-1.1476771155366512	-0.4568705211211608	-0.6450229074705316	-0.8083483255453139	-0.6458785075974047	-0.25708392699329075	-0.5258718077213362	-0.6545818275226531	-0.46259222639242514	-1.221720152098595	-0.8235863719913346	-1.0802490819258224	-1.0952478747886714	-0.47423049178787835	-0.15734928922139568	-0.2592699480254822	-1.0555553830206035	-0.5934289173516054	-0.4242250932708176	-0.4510848914886577	-0.13079614476329104	-0.47261766759094404	-0.4317638103559662	-1.0355678636507915	-0.8770882581727819	-0.5016589870015957	-0.8057396780832167	-0.7794528226613653	-0.2972801597849637	-1.043977976399099	-0.3453416054466869	-0.48514451094854216	-0.8238691106918781	-1.629192714233612	-0.698752852117746	-0.7467684755836266	-0.7263029043007317	-1.2176042265652653	-0.5815634670522978	-0.6089557508938883	-0.34761628590756777	-1.1551646236160207	-0.7613921897075258	-0.5776676648989902	-0.21058432556859774	-0.5534318578385261	-1.0006095201657974	-0.4957491556483265	-0.6062871456742318	-0.3149211766523159
2-hydroxy-3-methylpentanoate	-0.6158362374927397	-0.6976654756101732	-1.4023443795837038	-0.3613164219834424	0.30900529746211447	-1.5630886514292368	-0.7909968594538865	-0.8475355976472432	0.05869644462549628	-0.34745001089988126	0.07278581706354181	0.15302825905713213	-1.387621054420273	0.20012732694569996	-0.6136632250679845	0.1484331660802305	0.05766316434065223	0.08225585309643302	-2.8838116312524282	-1.980193367479542	-1.7955407476909122	0.7499562038445431	0.08062366882964334	0.7483491904248942	-0.25321330378538354	0.5656880525748973	-1.2498984086860487	0.17530417148624933	-0.376555054008607	0.04393106223019827	0.15480054535781018	-0.31263492174679075	-1.8823112126249983	-1.2813022950898492	0.1409185089662499	0.05984165461968738	0.3123141694048628	0.0378814753028518	-0.9795246627089116	0.24901951534295463	0.3420258208008118	0.32246161418477737	-0.06876896560445933	-0.9175415318616733	-1.1714796927912983	0.42576189659546315	-0.6335632214813591	-0.043796355783905394	1.3579812401552749	0.3078713960092112	-1.6350314994683033	-0.3559539271813785	0.21463575014694913	1.122504600342741	-0.7100127147167566	-0.0490291917973229	-1.2101229160673308	0.2462992483726505	0.1927080107363528
2-hydroxyglutarate	-1.0291441047110979	-0.9390719512662682	-0.0698278054114464	0.44552129018330255	-1.4005777869003033	0.20726330598209286	-0.1831782395016459	0.34579042020230166	-1.347715828193365	0.10310994668286444	-1.2616744078459128	-1.1639702180421088	-0.07960804345957057	-1.0938354396837378	-0.8837111823082839	-1.2731880929201995	-1.1203606602271667	-1.2736925174530511	1.1185437182677296	0.3389914094857802	0.46311157300900474	-0.7286717300321355	-1.1528095817193034	-1.8021657933541726	-1.080651638410116	-0.8169310042684896	-0.41573819742538	-1.146320096481273	-1.086939866433247	-1.4262204590422127	-1.2772522028594988	-0.8969956676158606	0.3256272565297238	0.2752352214255027	-1.2626791334306355	-0.8502346697009249	-1.045226831614174	-1.277526138309356	-0.024860972611377263	-1.361974950007574	-1.3545347984498175	-0.4641202702010174	0.5041886740948259	-0.07589336541197511	-0.21837014783999953	-0.9776358042652921	0.14604918282104729	-1.0663847109786846	-1.8019976618038127	-1.3857231785131048	0.4794552153683215	-0.7022245757259296	-1.1266994324706954	-1.8709310171525475	-0.5307920575972574	-0.6599530753127762	-0.8385398947223666	-0.9365585258330906	-1.3527940654113344
2-hydroxyhexadecanoate	1.4530588702666487	1.197281010459239	-0.03881579654874778	-1.4477466628480675	1.073742821283008	-0.5771896208426132	0.16599252786282026	-0.9199170461994359	1.4784156183220756	-0.8738006981579263	1.4890497900868729	1.4625340487872276	-0.12358951872311269	1.24000650534439	0.5844668845844829	1.590713792830748	1.4407739542272064	1.4976548947720696	-1.6687674545306357	-0.8483391734331669	-0.895680726860373	0.4874259022097225	1.1656763677778281	1.970386558037799	0.8980603659753182	0.8395857048392259	0.33624496149610095	1.004359526226572	1.330973300140656	1.415208441432446	1.4932281646451613	0.7029225174147611	-0.5275518703513302	-1.0898771737093307	1.515932360006617	0.887034323344349	1.196498224993511	1.2689561831669849	-0.19772514730041252	1.4346546689521131	1.5504043244178591	-0.3675500042006079	-1.410882268718571	-0.707711743201469	0.010555033044838735	0.8631037288334121	-0.6595194198913166	1.2080787369907173	2.235754440289924	1.4459116560146483	-0.9338612966511627	0.7376085630180141	1.1902138173447316	1.953977395604713	0.19531512096144618	0.7705159249853955	1.3591711052854734	0.6667168024000141	1.3817123493203907
2-hydroxyibuprofen	-1.2636998363311196	-1.158407360667677	-1.142692544167676	0.005450202222446521	-0.25416379110264486	-0.9853592241866321	-0.9931236068330831	-0.5537712198574904	-0.7464513114634843	-0.17519164259454367	-0.8181881691690833	-0.8547748497561551	-1.0511751495294224	-0.7047796482973334	-0.6546802113466352	-0.862004829210856	-0.9072836864518139	-0.8216244571987494	-1.37742050216504	-1.041016251851522	-1.0364446208519476	-0.19729714666622566	-0.6501501129546163	-0.4948841584911201	-0.5972438085701434	-0.48031941499666764	-1.0992557227295963	-0.47586368735389595	-1.0117138580615803	-0.6221518951134912	-0.7776111940802456	-0.6223717399688968	-1.266602339719608	-0.49894701462778235	-0.8139196395728854	-0.6903462021158888	-0.6851990830872636	-0.6368980784943918	-0.8815133897149827	-0.6191945034155273	-0.7000065623674896	0.14328672013165633	0.0316309593199412	-0.38326392095583284	-0.9542432981029214	-0.4032293351969224	-0.5082436884224788	-0.8081442594055583	-0.49948697113231955	-0.5904211564106965	-0.9549364419460998	-0.8453702524925852	-0.6331607028289217	-0.28047607772129357	-0.6617519751345292	-0.7997130451641361	-1.5733229830631859	-0.3463201133295968	-0.6107500757376414
2-hydroxyoctanoate	-0.6358030837707893	-0.8360982279407687	-0.2113687628235038	0.07030203993492101	-2.215323475004716	-0.26397197330181343	0.2898455006830547	0.31193780656043324	-1.366173234710541	-0.235773734800083	-0.9776297175960416	-0.5240965806131674	-0.4281066420536251	-0.6437478333168167	-1.771366807426455	-0.7613506286623515	-0.474729047382503	-0.9761630679526827	0.31893077262793357	-0.5910858425967886	0.010511450857972005	-0.042324630792696105	-1.1203450734983527	-1.735216106532134	-1.6980040730966963	0.10362001325095727	-0.812098249545633	-1.3548289269389526	-0.9377945651468921	-1.8696432292108265	-0.96067887904605	-1.3330445678693816	0.10040686628814344	-0.7705660616841121	-0.8662840440064856	-0.3839627850281748	-0.3732718931422787	-1.5109936275756715	0.028655720338807644	-1.3594206791613885	-0.9760264385640358	-1.0504397863529809	0.671323693159764	-1.1705110887823125	-0.5802768989697324	-0.6982854733195102	0.14228058965282875	-0.7736636616432153	-0.6117047686217516	-1.373329202976667	0.14229624506230945	-0.43815282049392335	-0.8617497689176894	-1.723545018053641	-1.1429545486547399	0.10654114079519594	-0.5469214095224084	-1.0682872161603378	-1.4597005786713746
21-deoxycortisol	-1.7385549630531816	-1.1531204438473028	-0.3948179575111771	2.9788174027028713	1.6926597176721252	0.45717140922509947	-0.6475447925449229	1.2179474356792614	-0.2430845794973382	2.2994052733348243	-0.6617209738675669	-1.0253781996259024	0.016243727992110324	-0.4383315341481984	1.0588865374332617	-0.9926362174510028	-1.140739106490871	-0.6805608856196534	0.30859934787962706	0.8284208905870487	0.46354767036966527	0.8357261159225446	0.0661085502562635	0.04427170871795516	0.8286172083312217	-0.1474498385530827	-0.2444244554015833	0.7236380772728319	-0.9193829948115678	0.4120702826222262	-0.5984881323644747	0.7069006917101757	-0.3964785015215828	2.2433865319339525	-0.7562147376786024	-0.26416491586534585	-0.5527351133811478	0.2692498788587301	0.09872622288428384	0.04331265172452792	-0.4939312351867482	3.0108413520690442	2.5756623379561607	2.386213409504067	0.1871804291007444	0.5424461722353654	1.1827720474009342	-0.5234544487339643	-1.000808154187566	0.0971333447235403	0.5674369959647153	-0.38647676820431554	-0.10119998374166994	0.4694273983596373	0.9761417842361687	-0.7097306285560556	-2.3152511665790105	1.0946814019508118	0.17747359582036637
3'-O-methyladenosine	1.6941381452915425	1.380410359918974	-0.9816275629776995	-3.3741710446609874	1.9415957411966254	-1.834966365405171	-0.8857604336470866	-2.6626968750323767	2.144669157701967	-2.2818351541197046	1.958864139789384	1.6821466758680863	-1.0056246536708155	1.3851070380659765	0.8781022088984995	2.0136731908010344	1.616891786720745	1.9730729089406929	-3.964854423940108	-2.12042992582242	-2.504541065420609	-0.12748991720881264	1.5096905253371764	3.16403427128836	1.3627302810636994	0.35983998097823133	-0.052373997027269636	1.3738807002617572	1.6632550572656082	2.3043103109469234	1.9601787433265718	0.8530725652832822	-1.9571557141259917	-2.3910412900190026	1.9470418042752498	0.6715840963482016	1.178655072223974	1.879440762369574	-1.3481462065806442	2.0775597982019267	2.0694528033113286	-1.0062988704322993	-3.616546786711695	-1.5462206100601188	-0.6998509499834467	0.8111164683294495	-2.143091749288918	1.392068449998456	3.0328519923008863	2.10580809077873	-2.6290279599850903	0.4399815867858501	1.4191759446086074	3.146712861164267	-0.0867668843558215	0.22145237665230333	1.4707120427074478	0.6787966967063435	2.042177820553263
3-hydroxydecanoate	-0.864704715321406	-0.9056206686098958	-0.9373604263354428	-1.0307240905096275	-1.0608633712549853	-0.9833924882758275	-0.878842009518709	-0.9634277815897618	-0.9420832535828576	-1.0147614470060935	-0.8994152642980495	-0.8578215404551166	-0.9644488128079942	-0.8868515112509732	-1.050957669874025	-0.8686993757268116	-0.8524289610262714	-0.9022797553847055	-1.00656789480167	-1.038671189167632	-0.9823462354320784	-0.8996806464264351	-0.9451924509845924	-0.9431008101841152	-1.0166006405632175	-0.8514257214907557	-0.9689405734079128	-0.9804982539836482	-0.905176771274827	-0.9954403664808849	-0.8984080632842418	-0.9974763217338196	-0.9442825626010649	-1.077850949737965	-0.8865085773586594	-0.8943556205571865	-0.8702275537322488	-0.9731656122541645	-0.9283491783214479	-0.9449590993556596	-0.9016418294926876	-1.0638971679633977	-0.9705284424129429	-1.0929172951357025	-0.9685827093994894	-0.9260473076488501	-0.9579335469444259	-0.9050515136924129	-0.8175408660002796	-0.9477394707576727	-0.9728221305247372	-0.905852514696466	-0.9148728525470429	-0.9476169241707462	-1.0150146291102127	-0.853134955484359	-0.8562548502726062	-0.9797062948200317	-0.9613556474767968
3-hydroxymethylglutarate	-0.051439338855246985	0.13436239486846224	2.091832238707243	3.069732433844054	-1.0578275305181428	2.6880609288524	1.8205080515604353	2.940376965613548	-0.853978915412728	2.3256054432280786	-0.6505265554263211	-0.4206438201802749	2.051809709114041	-0.28917648310551863	0.17492736792072883	-0.6700363667993361	-0.31576483596627347	-0.6721966902807934	4.809865179495	2.9965383185876835	3.277022123458307	0.46592609828032483	-0.42616165600306033	-1.9211891530433243	-0.2829611644896687	0.3083470699688322	1.3034744393145756	-0.4433652709789504	-0.2255288076965155	-1.0562687250740106	-0.6914386071382507	0.1394065377812208	3.006665301047274	2.7605153860837786	-0.6529447716016372	0.2664237658154014	-0.1732018350398099	-0.7146082108081622	2.151361030686228	-0.9082730731299256	-0.8713938777147501	0.9975649050751025	3.2021600875172234	1.9534548313728184	1.7205433298435744	-0.07407066946753471	2.4784250648578134	-0.20571381269555244	-1.908417357083379	-0.963954446357659	3.3007253827065557	0.6202609838025095	-0.3731617820640676	-2.108162091261325	0.969225284788574	0.7142048462178376	0.424130688664668	0.009886246761080741	-0.8862294696149462
3-hydroxyoctanoate	-2.06960239139653	-1.7062112060637262	0.5321347486502873	2.372199803081843	-2.170138019670677	1.3882830190851334	0.12512772594581367	1.7846493236710679	-2.5033198989962098	1.4345902297480615	-2.425111541282238	-2.310856735711879	0.6099166842364969	-2.0150951507338	-1.031951840958401	-2.5489590070298638	-2.230432754159508	-2.4523258672791726	3.5925947498757704	1.8475209993694308	2.000041378049463	-0.9521352472608298	-1.990648733634103	-3.5528983552624944	-1.5926635560343585	-1.375393836903484	-0.22286189885136998	-1.8271928259833254	-2.030203242763089	-2.5126757239908706	-2.4559903207334113	-1.2019715875600585	1.491333534131358	1.949179816252356	-2.4622301991975757	-1.396742893711043	-1.943829318895021	-2.2139585795120267	0.6894214963596756	-2.4945631102686745	-2.62311939028349	0.2524101067644624	2.355590844805834	1.1514950626979488	0.3073355961195845	-1.5403006397416465	1.292443401626699	-1.9300764135984667	-3.907846076013217	-2.5400651537539516	2.03654755133704	-1.0374149727477395	-2.0016313436038056	-3.6544598701747946	-0.25804678161318584	-1.0702424602183616	-1.7024026051849932	-1.2769961492786468	-2.4271820937598214
3-methyladipate/pimelate	-1.2496468937212322	-1.4503297693579267	-2.2365994854513342	-2.5164935770039802	-1.3939357790211107	-2.585258329476684	-1.8046025674057864	-2.382114008794235	-1.1192983841974162	-2.273007208098101	-1.0353644133889546	-0.9328816844866958	-2.3158808771221704	-1.0526118035088574	-1.9112966216849951	-0.913571539175688	-0.9710034738227626	-1.0266996897636491	-3.537545449000954	-2.944365260234095	-2.7853915884051674	-1.118438371733986	-1.225670598741197	-0.6744758577440346	-1.5997360848611977	-0.9792583243070883	-2.098887658447828	-1.3175849535985558	-1.2793297628814266	-1.2528379142779842	-0.9989403527279818	-1.6537145889584204	-2.6111666094934654	-2.838883258438765	-0.974691867620973	-1.2380860166912453	-0.9808977229730602	-1.2626218589895588	-2.113388014434478	-1.0687481608543319	-0.9010259398619658	-1.9120087394991288	-2.27316351810554	-2.5793712737088734	-2.193856984841764	-1.1718599764159094	-2.199194846614734	-1.185455774476011	-0.09427435189415245	-1.0431199923975432	-2.719533518232163	-1.4829915946143297	-1.1138001388174164	-0.5390482619806738	-2.0301446022529417	-1.2467665739339484	-1.5063609057788991	-1.410772976123825	-1.1360611062161938
3-methylglutaconate	-1.581007709019105	-1.5813045080101404	0.7235743143095866	1.7597857096161196	-3.8717556606204475	1.2144872473260606	0.8737879827000912	1.8847867143852082	-2.9530373013293327	0.8412196335975404	-2.4463559378896313	-1.8620184239952673	0.5017362826366067	-1.8517058158805044	-2.3447995752207067	-2.2857028512882556	-1.7225083297553814	-2.461911524438944	3.671353072661196	1.2386090174439361	1.9848980381489958	-0.7022287964209601	-2.365760171358339	-4.254673952376011	-2.713489967279122	-0.7085611389495126	-0.49271556534849803	-2.5879449301843707	-2.0080256206862463	-3.5604578674464458	-2.4730064076937683	-2.024672337670153	1.8292134911298092	0.8298307275995254	-2.3582761452085688	-1.1262555506003076	-1.5215835591063018	-2.951895703897166	0.9522748679882744	-3.008606351512218	-2.6530236898659236	-1.0644891156290432	2.3695766428322274	-0.2437439898133409	0.064401550144773	-1.7213032259128944	1.3163689551793873	-1.8691978087110246	-3.32422600855915	-3.071881868873944	2.107072661342776	-0.8354815920501333	-2.1104879387964504	-4.432637530189809	-1.1058790203032816	-0.30734902647517437	-1.0494602451829709	-1.9485253351591743	-3.068758841431615
3-methylhistidine	-0.5292615854117517	-0.3726405014897676	-0.47910819893362466	-2.3348552846024813	-0.4811113219359271	-0.43554194904494725	-1.490148450110655	-1.8081536296489362	-0.7188649967913441	-1.9210100261244873	-1.0199703079165041	-1.470103992432513	-0.35295322061853956	-1.50200780861384	0.03989787600752326	-1.232005686985057	-1.4039967546403327	-1.0400088442969007	0.21728835569921312	0.1793883426160534	-0.5009348393507205	-2.857565303421988	-1.0445258110295628	-1.0374714953577109	-0.3006241335156593	-2.6329507577530302	-0.06409444115741114	-1.018965789697456	-0.6020144191588294	-0.3309017037312516	-1.12462952755065	-0.5864546835078499	-0.3528830906563798	-0.535453688980958	-1.1723198896801523	-1.6819936574517977	-1.8686307683225398	-0.6544288190299912	-1.1870135299884281	-0.9474362964562104	-1.3182658837914936	-1.8855046860875522	-3.1134829862360625	-0.5165926612319347	-0.4270350073190361	-1.8445730788363282	-1.8202595557254244	-1.1537749814919311	-2.5043334474077286	-1.0045556875505812	-0.7926707947233261	-1.216531143708323	-1.3740652715618904	-1.4754755040167842	-0.454172227324006	-1.9737018411225637	0.04423086045828367	-1.4323783252790117	-0.8330046866642427
