featureid	UNKNOWN	p__Euryarchaeota|c__Methanobacteria	p__Euryarchaeota|c__Thermoplasmata	p__Actinobacteria|c__Actinobacteria	p__Actinobacteria|c__Coriobacteriia	p__Bacteroidetes|c__Bacteroidia	p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	p__Firmicutes|c__Bacilli	p__Firmicutes|c__Clostridia	p__Firmicutes|c__Erysipelotrichia	p__Firmicutes|c__Firmicutes_unclassified	p__Firmicutes|c__Negativicutes	p__Firmicutes|c__Tissierellia	p__Fusobacteria|c__Fusobacteriia	p__Lentisphaerae|c__Lentisphaeria	p__Proteobacteria|c__Betaproteobacteria	p__Proteobacteria|c__Deltaproteobacteria	p__Proteobacteria|c__Epsilonproteobacteria	p__Proteobacteria|c__Gammaproteobacteria	p__Proteobacteria|c__Proteobacteria_unclassified	p__Spirochaetes|c__Spirochaetia	p__Synergistetes|c__Synergistia	p__Verrucomicrobia|c__Verrucomicrobiae	p__Ascomycota|c__Saccharomycetes	p__Eukaryota_unclassified|c__Eukaryota_unclassified
2-hydroxyoctanoate	-0.6813193302307394	-0.5647929085552816	-0.8016222573689185	-0.6520504550966815	-0.6529227483038015	-0.5922185284208137	-0.5269693008503551	-0.7438255246374332	-0.6915479069156412	-0.7759195907810792	-0.7381510099089237	-0.6763427867971811	-0.757466816340493	-0.9294296336370467	-0.38945428425533546	-0.5496532759890945	-0.6441457241701771	-0.9953064811632544	-0.8175863482268576	-0.6503008210117276	-0.5458008496708349	-0.7732928210031691	-0.6789574361335825	-0.29714088383499604	-0.7759479501340172
21-deoxycortisol	-2.703380157609667	-0.7947213667581219	-0.00921541062192846	-2.368858486783139	-2.2203290837219427	-2.6259829854998227	-1.6076622497932198	-2.2403022915895487	-2.6035139016021445	-2.3412302574410635	-2.5873051735350985	-2.340673004772521	-2.750181894521128	-1.5270192167104275	-1.3977812980386632	-2.5753624986788606	-3.203437509263602	-0.8839250841051824	-2.1483983875257433	-2.4259111499333237	-0.21244931789574828	-2.677616492144315	-2.6604238787218573	0.9352719981996782	-1.286607294017596
3'-O-methyladenosine	2.1947103789797726	0.9323265991847283	0.026271480395437113	1.940441131543351	1.8624983713647691	2.2832953525621074	1.5949584621000397	1.644118398808325	2.052121730674801	1.6918070360813011	1.9556065955090771	1.893262188316407	2.065279975024882	0.9734230987018742	1.6310086223631717	2.317506892754079	2.583845765496142	0.3411482242985846	1.4310072508039666	2.0160640736798694	0.5548807877234974	1.9990980955988	2.12954085863793	-0.01255032062510164	1.0020235652803589
3-hydroxydecanoate	-0.4912536155003644	-2.12625604966052	-2.636942032702967	-0.7982629600246167	-0.9055823381710689	-0.5815911799048568	-1.4794981007317412	-0.9047524258896225	-0.5884712909618477	-0.8005464223694423	-0.5976261312114706	-0.8053285109104972	-0.45778629661836323	-1.335744919221372	-1.7280390817467115	-0.6426437900686098	-0.12016187092669472	-1.857752541585961	-0.9555186557607788	-0.7485188778397571	-2.6015077636535437	-0.5087764722182531	-0.5407900145148824	-3.706432462298696	-1.612725307411388
3-hydroxymethylglutarate	-0.629103752091114	0.0882548845224631	0.6476954394098924	-0.388510795417463	-0.41278062615447564	-0.7299614359992166	-0.31773895479545144	-0.07037945323686579	-0.4304351853350523	-0.131223322312632	-0.3393266732026299	-0.37234741527998405	-0.4432915697440203	0.11651797578390788	-0.36950450748107055	-0.7861871654586695	-0.7965007881649706	0.6211683891554647	0.15747868298441314	-0.5065214796814637	0.24435637068994165	-0.42667540155051675	-0.5136855129070591	0.6456432923378177	0.0896006771150546
3-hydroxyoctanoate	-4.8920092638125485	-3.355829643596711	-0.8025898962562434	-5.009940453846583	-4.573167725103836	-5.189878718049803	-4.557760226809325	-4.832376091286149	-5.100935908305234	-4.625520922632906	-4.94591846857279	-4.762634498393348	-4.923612599382232	-1.8789352166658562	-5.188596766146369	-5.312805867172977	-6.006695300476566	-1.1341882857123085	-4.55067458635815	-4.878209373155364	-2.550043231172607	-4.666720049323667	-5.12118618179204	-3.2043324507550435	-2.6138166077314686
3-methyladipate/pimelate	-0.7308019207846308	-0.6510253255281875	-0.4939351116608568	-0.8806120241411659	-0.7500605269861432	-0.674708907214546	-0.7009308774553316	-1.1019513471188747	-0.9126662571733375	-1.037544837899972	-0.9664841810478273	-0.8440388726691398	-0.9170716336769553	-0.5740462569368754	-0.7266233383735372	-0.6396768421696978	-0.9001881820647961	-0.7294423258015992	-1.2219003129402868	-0.7758994742106466	-0.512414361876941	-0.8721347717554	-0.8582088687688264	-0.7225254187503354	-0.6273649681277185
3-methylglutaconate	-3.1888935304547936	-1.2312388202879563	1.2812963544839528	-3.211596658779388	-2.7614883496630895	-3.419917881750086	-2.5482674793174396	-3.046121617232086	-3.369448556208936	-2.8854228882764366	-3.234359688758453	-2.9798207253796303	-3.2563002757141364	-0.14805478499302982	-3.0409381673277744	-3.5065779006160622	-4.34958352476199	0.683810498968795	-2.7885457065112913	-3.0962150309760297	-0.3205115805944594	-3.0003975577780775	-3.3967390488666065	-0.5695388706643398	-0.7281458244494985
3-methylhistidine	-0.7246416274800169	-0.6750179777639904	-0.5857452989494429	-0.7574901886619323	-0.720627938895337	-0.7150534503155956	-0.7125684797230663	-0.8069848218564242	-0.7665931651804359	-0.7901907827059533	-0.7789924698616146	-0.744564344459615	-0.7719572506177377	-0.630684188226887	-0.7322119770678803	-0.710941349211789	-0.78608972391556	-0.6482078562940718	-0.8251977875181621	-0.7358448437143927	-0.6280502440175062	-0.7583842420157669	-0.7554880040559832	-0.68680395217197	-0.6555134501929576
3-methylxanthine	1.0374550383893681	-1.441646023486402	-2.3785193535528286	0.5391300854271808	0.397507150660258	0.9605019921816402	-0.40461758967214445	0.273321660135732	0.8364302955625336	0.4316429918630602	0.7867774170814932	0.5192958955007657	1.0119230695311243	-0.423495896420623	-0.7057909813334406	0.9023543983773467	1.6150220099503505	-1.323533043520078	0.11474334663319918	0.6475119210600946	-2.1486677445475264	0.9330390602850338	0.9318385365612839	-3.763121776780643	-0.7699624423554781
4-aminophenol	-3.9216828776569543	-2.4996130698853545	-2.1962266766396317	-3.6305470284054393	-3.555054484664417	-3.8017493604945027	-3.0230146941184652	-3.5726964223307265	-3.823000191746069	-3.6849960955588745	-3.839816073538319	-3.640266651702092	-3.9795098465138308	-3.3524813636985122	-2.7474112536500135	-3.7353472855080523	-4.201346711544958	-2.928559837722743	-3.5496094010557275	-3.689384296774101	-2.1050094514626574	-3.9517298686168	-3.8630651750693157	-1.0353303748561755	-3.0368317570178203
4-guanidinobutanoic acid	-0.6897042606147576	-0.8330584732536475	-0.9573611418486234	-0.8332635865037725	-0.7565116530461681	-0.6097866065849882	-0.7350530887736357	-1.0672242714317113	-0.8462623077773372	-1.0222319331743268	-0.913939572733323	-0.823230710312635	-0.8638316928575236	-0.8743268582004675	-0.7072242912426718	-0.5667675353500249	-0.7256647321832093	-1.1179024127396051	-1.2115036871993858	-0.7448874199815965	-0.8002431960483252	-0.848753546975539	-0.790360426547973	-0.980987912285888	-0.8632910628815322
4-hydroxy-3-methylacetophenone	-3.102616963805515	-2.7945187895233197	-0.6419223943364967	-3.4811930551573362	-3.103955607113555	-3.4534179124335633	-3.500241981581572	-3.428427771917762	-3.4213566492668805	-3.132695599794407	-3.2832998957336534	-3.2361301092610937	-3.14180122117365	-0.7416059229466407	-4.306645321155993	-3.6102347195281816	-3.9538241571276176	-0.4345980653607957	-3.2189614377545013	-3.287710619662368	-2.3280232242989047	-2.9164202449299594	-3.3935370645798595	-3.834717147235789	-1.680674874730597
4-hydroxybenzaldehyde	0.253073415750773	-0.5780941272638673	-1.3809983471606515	0.12201722666307985	0.04092645417818544	0.35518107857696	-0.08253399753195279	-0.09368728506171298	0.18361885960005542	-0.09171692960074429	0.10023379601306948	0.06760518477603872	0.1562587786125036	-0.7762718419172256	0.027809358040832954	0.3969211291796414	0.5808779378288822	-1.2256975449477925	-0.26177495013100105	0.15536230098882653	-0.8587891214213004	0.09194498874919343	0.23420680373413172	-1.0691571622003262	-0.6566453819028704
4-hydroxybenzeneacetonitrile	-4.738740858803768	-2.7933831731531065	-0.946653109375976	-4.7073883725804135	-4.310299116711462	-4.80721363312365	-3.9056078464377264	-4.691231338188918	-4.912770435280264	-4.600735725021184	-4.858919506768238	-4.541469112952418	-4.904887974885281	-2.4274676043289185	-4.115043635712532	-4.813768318798233	-5.706599591551915	-1.7853273112388606	-4.5814170521223385	-4.598379169700269	-1.9518397438889927	-4.700893745042583	-4.918260595546655	-1.7514888130130628	-2.6932825310387187
4-hydroxystyrene	-0.5145749167705156	2.8440480986716246	1.6374464535668916	0.41166258122041616	0.381249996306657	0.1961519532968854	2.1789466213819417	0.25171057609451974	-0.16925100242435942	-0.24579539520259885	-0.4048568628064264	0.18629265365820846	-0.8289451037929583	-1.2514067820228343	3.648698959006988	0.5635695511828261	-0.5650385033983492	-0.6803585096169171	-0.047138055121697886	0.20395570953250441	3.53411049338853	-0.9274080327087457	-0.23207535137828417	7.475325587640514	0.41192290957121713
4-methylcatechol	-1.1410244304149466	0.21522101233262503	0.1428014786985605	-0.9744525740895462	-0.8259033247997857	-0.8657949835724867	-0.15395411661056846	-1.2262124690623786	-1.2131040659650791	-1.3199536735187447	-1.3324864354004284	-0.9983235818496413	-1.427998368251978	-1.0136046025735537	0.2822172151026363	-0.7139339855437529	-1.4056829242236626	-0.9086180852053753	-1.4242697543058664	-0.9337684696308521	0.6487262656682002	-1.3984984833064242	-1.1839457120021133	1.7605634758268889	-0.5464292254277048
4-nitrophenol	-1.5853424806593872	-0.9824300561580401	1.798806355286864	-1.9449936435249076	-1.512726306091082	-2.0556254978872612	-1.9683403061299836	-1.7400493203649452	-1.8815224546581346	-1.4091694713619178	-1.673364588516487	-1.6467167367408013	-1.5408952401890312	1.514211085871362	-2.9621346756426696	-2.2696406836198375	-2.651431031838727	2.0781334556644926	-1.3930261604656113	-1.7620907758577289	-0.3828285699890617	-1.2668677182621213	-1.8831578430592795	-2.0511462932913367	0.3697515684742321
4-pyridoxate	1.2303432490385693	0.5143758562616612	-0.14842649050831416	1.0747718571979015	1.0371321612655873	1.3323463585903745	0.9383167512161554	0.82993989326103	1.1218300804353043	0.8493737430832651	1.035983754994011	1.0368187738187866	1.0993622168105217	0.3685513192392289	1.0259390739475633	1.3774084299375144	1.4751837117558013	-0.06705777138544677	0.6518998351223403	1.1319091797755432	0.30202124850204104	1.0548455580614498	1.1803557124077195	0.05581565855732684	0.4563646859844188
5-acetylamino-6-amino-3-methyluracil	0.31027759100422747	-0.4297305491152146	-0.5724774872509879	0.02975559447157189	0.08801950107845605	0.3186673598677192	-0.14455015972756868	-0.2178650357228853	0.10404059572463087	-0.11251411738016959	0.05167409919168753	0.055511183174905665	0.16467469664178847	0.002031868483722832	-0.27848665008650375	0.3223105913312322	0.35509405028008256	-0.3982439603742729	-0.35341326981819077	0.14662061867597664	-0.5473570685673179	0.17713255270774297	0.17575625282196283	-1.2588470245233108	-0.17012436039303225
5-aminolevulinic acid	2.3612391804967188	2.5348246557295964	1.912712383184677	2.840716199616438	2.5119429116108343	2.349567461987993	2.612470294147902	3.304702174008432	2.844524138894296	3.0766097640346035	2.916019593729916	2.7156004779167056	2.728901142065056	1.7585825962384796	2.8822861281371672	2.3162387089190886	2.791279630554974	2.161791766899096	3.541240965591074	2.5491438207394275	2.2651312726292656	2.5942007892808316	2.709752742459735	3.283313444307792	2.1343359817536705
5-dodecenoate	-3.058368822405049	-3.1531357984013475	1.0359305410101884	-3.3749292857378124	-3.092080933964393	-4.128156190093863	-4.399480613637458	-2.349403435806427	-3.038717846811612	-1.9142153515279814	-2.5029625552431383	-2.965097000555229	-2.3610013027547643	1.5038449961404288	-6.238162152721622	-4.664102681842139	-4.20755015332404	2.7382731035996275	-1.354464046078327	-3.374565966799471	-2.800646634632419	-2.0503052286228254	-3.195526503413063	-5.715104449789607	-0.5221172282560698
5-hydroxytryptophan	-2.5235039598243323	-2.914006654304104	-1.6144676182638553	-2.345102911446645	-2.533640887006767	-3.0778452190001246	-3.244116571262491	-1.4689999666613414	-2.116188982007632	-1.42967745502526	-1.7949811515466685	-2.2616199827627126	-1.8467173906345238	-1.1252796065915076	-3.9615951204334765	-3.3823650650004056	-2.5783504115773352	-0.33489301631995216	-0.7988385361976508	-2.585317631782984	-3.129533884027757	-1.8315016054988238	-2.296298091998487	-3.9610410372172606	-1.8498271634153456
5alpha-cholestan-3beta-ol	-3.793663148231341	-3.069341732436709	-1.789694350707302	-3.974536039108132	-3.6740450471473416	-3.889501751533439	-3.6420088301410147	-4.068679242438465	-4.035997150866456	-3.9198933192824743	-4.0062559834846745	-3.8325219425671033	-3.951966885476044	-2.3105231626354543	-3.957346741487769	-3.919427022321122	-4.427798648734183	-2.1056467323662935	-4.036249815351335	-3.8289454339291638	-2.60318805865243	-3.7996091543685626	-4.000985121861773	-3.0973436880935297	-2.697113790985952
7-methylguanine	1.518680510011722	0.10689488990104423	-0.7260109265216008	1.29559651346181	1.1657885313369851	1.5339418369170632	0.7823495557820217	1.127729654313558	1.4492413678277765	1.1723412682741796	1.395904205239124	1.2492302736424974	1.4980322447765917	0.36149130331159274	0.7355027956964211	1.5262136568533844	1.9573652456629853	-0.18779296794878997	1.005001259133837	1.32801078654711	-0.3477417456460383	1.4213724120965896	1.4998432135498114	-1.0213505211568248	0.3105771538950788
7-methylxanthine	5.399865380631502	3.9390064179053796	0.8528461526245936	5.625026500833208	5.1179193654149895	5.830107934057516	5.270738897167995	5.375468860496528	5.672028534689452	5.085012794442755	5.454357644867692	5.315801671447051	5.378766883853484	1.8096929045259236	6.14736037822491	6.009198371873337	6.683359955693606	0.988267819069383	5.015354674245412	5.446840419097024	3.073468139677005	5.067620825857418	5.691944593463803	4.211976496502922	2.8330277461428377
8-hydroxy-deoxyguanosine	-0.11030335213039555	-0.776545753641958	-1.6350428710537717	-0.1537813202610961	-0.26752409043387904	0.0041593370192885	-0.320916806050624	-0.3086365105471187	-0.11194990771417901	-0.3462529706687323	-0.18859878451541734	-0.2252796897315411	-0.16847686757020863	-1.1655581318792754	-0.14521659517869168	0.05019606008554901	0.2445062477575073	-1.5266718182663719	-0.4488531748252146	-0.1605292460754546	-1.0508513647752649	-0.24660139355183652	-0.08122678254515259	-1.022817071251374	-0.9641082922312294
9.10-diHOME	0.4163826259109178	0.40093241496225285	-0.05678426976863696	0.5534014229735635	0.442828040539501	0.48305027869455586	0.5281304636165065	0.5996994795976041	0.5409048177976237	0.5137006226370726	0.5205158771625737	0.4930314551748617	0.46335990709036157	-0.07923388289150068	0.708486469014848	0.5057839928543441	0.6193149924115593	-0.07412244024788217	0.5971574990759673	0.4744221574850762	0.28683598004056154	0.40374325482949835	0.5171520504523178	0.7014921217060235	0.14319792343314397
ADMA/SDMA	5.891769835143981	3.379692563010784	2.2850458741593656	5.677884384453356	5.31661820830184	5.709504329659959	4.433607485272219	5.818334148618914	6.023792794024655	5.86064105458555	6.070934210673949	5.601384651641487	6.192181208437552	4.291687214624676	4.1566227476766375	5.580854374441734	6.718399278005818	3.727000485746704	5.89928058668959	5.588601265597227	2.4663008641283564	6.03958914536887	6.015944829558806	1.241967116405011	4.023643259597701
C10 carnitine	-2.3334826957934376	-0.46671900676908806	0.8451651167776897	-1.6439268896491577	-1.7582463960188974	-2.5970757398444615	-1.4858628605578619	-0.7479132714792529	-1.7518521390219695	-0.9387229933921759	-1.500531104346909	-1.6238449231516778	-1.7880533137054657	-0.5319818335075661	-1.5651456025547423	-2.741908023689835	-2.685958411646305	0.8185502922167367	-0.13526382752308852	-1.9840725942432833	-0.1109943688506112	-1.7647769141263279	-1.9852658785397916	1.0918504043344188	-0.5366069191240044
C10:2 carnitine	-0.6742422486595978	-0.3328794109269906	-0.15087261010031108	-0.30454698752368553	-0.5057044067025985	-0.8225339558091402	-0.5374153799542998	0.21526004103612717	-0.2819665914632088	0.08541613615922472	-0.14992943286550942	-0.34258036606094133	-0.2952077696074342	-0.380442311115055	-0.5563044458003565	-0.9168479498984651	-0.5537437714752906	0.17934254348980483	0.5483171637941967	-0.5390321199664321	-0.4285243687476443	-0.349296487888763	-0.41561329548022685	0.09691836033405288	-0.3389521297022142
C12 carnitine	-1.239034641118169	-0.4666564661123831	0.05170536284001612	-0.7498377946935648	-0.9477432604767594	-1.4394884265671966	-0.9110085838969293	-0.07136805749668262	-0.7567834924014063	-0.22785633938790628	-0.576304751502827	-0.774353965614944	-0.7722565307791749	-0.49626249102270403	-0.9580996200694996	-1.5597487372269954	-1.2351845301971673	0.33433244535026363	0.37455756281775077	-1.0356904249877452	-0.4530971057664219	-0.8098869392439436	-0.9311579559252005	0.28606455351633864	-0.47447948851537447
C12:1 carnitine	-1.4316537756595573	0.1801543051415615	1.4776564306255013	-0.8231974746179838	-0.9288111417797184	-1.7125864888550364	-0.753658162182727	0.028818975849866924	-0.8989070982232326	-0.1283859485247687	-0.6514006968214976	-0.7935614272604478	-0.9038768634221102	0.30668477424837715	-0.8964111710522209	-1.8661991613593973	-1.7643128124811023	1.5562291318599564	0.6210159601907196	-1.1348331979233102	0.48609808768538887	-0.8771337091867206	-1.1162890005781203	1.4408273856567888	0.2257561161952566
C14 carnitine	-0.7739253823907064	-1.982617385299869	-1.37831122366126	-0.9206963977316349	-1.0435285124208509	-1.1634193131421853	-1.8252479914445643	-0.5222119595944728	-0.6604566629788442	-0.40043801709108173	-0.48080352616020905	-0.852983041010768	-0.40095304782380214	-0.30439379812477174	-2.4520270632884946	-1.3794255204383812	-0.6649428971640896	-0.18764412266787422	-0.1803475153811488	-0.990820074531058	-2.343501611035437	-0.3986829580214337	-0.7209876235960019	-3.656634670561757	-0.9694589008736045
C14:0 CE	-2.648224157543789	-1.3131735560628564	0.5382330710169969	-2.8389503270232246	-2.399718073234517	-2.755481033429339	-2.2293401872099516	-2.9583949971851373	-2.969208864001142	-2.7742056255747007	-2.9298656856332266	-2.6425678048062213	-2.8814988673723585	-0.448864694730152	-2.6045143486224838	-2.780092572896472	-3.597502191053011	-0.07176361286123933	-2.913030933149999	-2.6438370133536893	-0.5707968929207001	-2.660741585556041	-2.927942666180399	-1.0188935023115313	-0.9172268456867805
C14:0 LPC	-0.4963993666661435	-1.387406990601612	-1.6891194271303929	-0.5158865640446846	-0.6836136408716592	-0.6100348838366809	-1.0496277545874722	-0.3532158162586825	-0.37477071602128476	-0.3531103512246174	-0.3254022396318632	-0.5440289207951342	-0.30518476908471115	-0.9650017455748303	-1.1929129025855474	-0.6862041012527517	-0.18445588779227062	-1.0548082284977625	-0.2431344483787835	-0.5937898075388004	-1.7434711677257448	-0.3676201033009976	-0.4047899413006414	-2.167174981181374	-1.095955775739296
C14:0 SM	-2.0299523721986596	-1.0101132292803972	0.09783758152151398	-2.1786126756911712	-1.8454603685203352	-2.020121600807114	-1.6133991343219098	-2.387550665693575	-2.306868015996211	-2.269279795361765	-2.3279861537258406	-2.05468064567218	-2.2931367427826794	-0.6902965258848761	-1.7644369544506713	-1.9925330891798123	-2.688734304099513	-0.5296147480052933	-2.4498653026489823	-2.012795395293004	-0.4539477417758282	-2.142325257846645	-2.2538338127992854	-0.6171590489716459	-0.9022197083234538
C14:1 carnitine	-1.2325104713984794	-0.5469648801716158	-0.8548512413920857	-0.5996651080353719	-0.9343825521828909	-1.2871918928321762	-0.7290201022881262	0.040235701586869954	-0.6364294772844028	-0.23018423712684433	-0.5161404317567633	-0.7178306635809156	-0.7681994460958022	-1.3944915340802808	-0.4564791282204448	-1.3422639370408862	-0.9135598114156105	-0.6877642588266064	0.39593946976238026	-0.9560754987765385	-0.6981235237990671	-0.8909076701634877	-0.8184445651741962	0.6375334134168196	-1.0011751565399987
C14:2 carnitine	-1.8191779236947316	0.1836664666844443	-0.1436356743007308	-0.8245016093051645	-1.1633520333536964	-1.7284023035420244	-0.4014266032046314	-0.08173887725826301	-1.047631254266923	-0.5118578330720185	-0.9460704489736225	-0.9915361888637023	-1.3590385977395076	-1.7663318084295652	0.24745944537486597	-1.7062595911324654	-1.6223943806194088	-0.6548816280702612	0.29470148778055705	-1.2829525035390343	0.3231144647777491	-1.4926051294692773	-1.283901067540174	2.9327763340362267	-0.9371630917023781
C16 carnitine	0.6727009713617504	0.693155481386049	0.23898098731439285	0.8496626429361853	0.7167759947189579	0.7270395641726299	0.803683218367389	0.9479629546939017	0.8384392906172904	0.8468516628758254	0.830616140073849	0.7837846193984569	0.7581538363868043	0.19164361244759576	0.9887890389299212	0.741838650523316	0.892929547928822	0.2512970257011058	0.9768048157866874	0.746363633595049	0.5674536336060991	0.6918583288789346	0.8011511739204954	1.0479860544978359	0.42549711473246354
C16-OH carnitine	1.2926075381454036	-0.005628288337068632	-0.004993407086146623	1.143209586327249	0.9948169131018342	1.0573011355500235	0.3661893530125675	1.352000657736351	1.3653536296345656	1.430616768627667	1.459838733513518	1.158552567466903	1.5384291941130925	1.0823865405348636	-0.021959086652211468	0.9189436184189	1.5623937931059233	0.9606508077842406	1.52870958432728	1.0947901491549041	-0.42686594681553736	1.500841739616468	1.339691620109655	-1.441292794693379	0.6754059889708044
C16:0 CE	-0.559272427641321	-1.2442947691235562	-1.7405755806477887	-0.7078570084195783	-0.7418295586124338	-0.5014235449070537	-0.8821143022096813	-0.8926262659456721	-0.6502610210285815	-0.8637105946544619	-0.7108087469408271	-0.732272052045236	-0.6494998539622445	-1.2318000156430324	-0.8591353875253089	-0.47885451354348574	-0.3561323844366262	-1.5933367966766814	-1.0205120535120722	-0.6604199369159494	-1.4415976312134688	-0.6840691223766129	-0.603399135849718	-1.759140476140192	-1.2129338991816598
C16:0 Ceramide (d18:1)	1.0715408389908037	0.45941205731338974	-0.18446888108567241	0.9700697270645438	0.9134956366225121	1.1662373013465182	0.8414053701592419	0.7812904894065908	1.0093876273126818	0.7802764536834572	0.9358665517766322	0.9261845707004913	0.9773930656091236	0.2528496693351103	0.946514288470409	1.2063279053612805	1.3204492883839478	-0.10707445344702915	0.6362957398241565	0.9999965806283719	0.2540975142601649	0.9275971619209118	1.0522671348872001	0.12467484211948587	0.3665808461324984
C16:0 LPC	6.908592318311603	2.7185241163868596	1.048812684678252	6.415170492656256	5.915425535484427	6.623516877738096	4.447911550219835	6.496708340526977	6.979880903744335	6.63016880783691	7.031143135330849	6.321680859195757	7.2871778076525535	4.397740093761279	3.933786726650607	6.428639792574892	8.156340741891135	3.3305639725138865	6.545786095134412	6.357323596256766	1.2901741722365605	7.073029985591967	7.009513037158102	-0.9968525198023994	3.8675476136443727
C16:0 LPE	2.788224264708267	2.699798105928214	1.082407225241646	2.9123051744350996	2.778318488037577	3.1792405256313234	3.2133363378729327	2.5467614272259818	2.805767416925794	2.378872763722184	2.6060837392709693	2.753065617640557	2.5471936096788133	0.9996345604306169	3.884092212511625	3.367736842045104	3.265412760255159	0.528750852893396	2.194454662123901	2.8921664465395622	2.514660468416102	2.4180068823573304	2.858578192706148	3.558879509316808	1.7482177624629323
C16:0 SM	2.275880422402581	0.5938924092965892	-0.02176599944717575	1.9662887430358873	1.8498022128930316	2.205751839975081	1.286745747240242	1.8345140131690405	2.175151437078955	1.9325956038305616	2.1542483205901513	1.9502627644602661	2.295336072150307	1.308461824770979	1.0701270575358035	2.1543890561579793	2.6826107195147797	0.7442027407138236	1.760785756730229	2.0176512431122777	0.09693575289828082	2.2362146545464654	2.227671685702703	-0.9788933075550568	1.066503000709945
C16:1 CE	-1.8590970669932312	-1.913718713118634	-2.082470393649487	-1.9460035403721136	-1.8941062461982838	-1.7731147393424092	-1.8340205306704092	-2.1373249484524868	-1.9690679341239052	-2.1182430741604152	-2.031475726079013	-1.94785767854607	-2.004255583862606	-2.0723846851922803	-1.7657903772427455	-1.7286166833853724	-1.8704123875849712	-2.2609763592746552	-2.261690598045268	-1.885230781040935	-1.8843405957185873	-1.999566563247262	-1.9266339533894263	-1.9175072069825077	-2.009971839349852
C16:1 LPC	0.47933887615748905	-0.563127091771839	-0.6049583641365419	0.3528680076401646	0.2380904085413004	0.3072566142171307	-0.25046452769941396	0.4926131419263431	0.525889099902848	0.5546987191621842	0.5910662672190159	0.3624968109718457	0.6553715907695707	0.2614697876041032	-0.5426283303121737	0.20447863361944696	0.7002528976343974	0.1369660923769862	0.6149679875440418	0.32014315317300035	-0.8986175114732626	0.6238097108612424	0.5107856024302452	-1.6954359055981203	-0.044865056546812276
C16:1 LPC plasmalogen	0.38770702530502765	0.4120333084513772	0.35601895637497294	0.5786147325677067	0.4424868037680464	0.3207362509410814	0.39425169972503715	0.8408647126392399	0.6056948460887464	0.7647755081320287	0.6660156372939343	0.5451344281954517	0.5911570172938054	0.34891978277638547	0.403179689848848	0.27262136468165143	0.5267836251168765	0.5867028919810822	1.0044281313662449	0.4459028003756593	0.29599957713305836	0.5455297919502673	0.5370075568133365	0.5571828158845258	0.3960137621490105
C16:1 LPE	-2.6821935375176005	-1.9469656506352184	1.0705244460161085	-3.086794600382818	-2.590998170036677	-3.165964777653164	-3.0363700706167447	-2.914860712859425	-3.036501475990181	-2.5520243127134137	-2.8262165992686605	-2.7605620842963052	-2.6786658970436656	0.6906690472871047	-4.087427916545331	-3.382078236406031	-3.872630922173017	1.277159414452552	-2.5726968117631888	-2.8684340874004945	-1.2546076520245593	-2.373749582626127	-3.027393759085441	-3.027759733101026	-0.5268448822205336
C16:1 MAG	-0.741278549885845	-1.3797630608953766	-1.7458066711703386	-1.0851689875439778	-0.9631913746216717	-0.6116241623976428	-1.0425270429535618	-1.549434669351018	-1.063606588914951	-1.4396515786486201	-1.1901550999178192	-1.0686467106024715	-1.0578811197030458	-1.2907116051972283	-1.0383400441518518	-0.5404896807950298	-0.7211020216054922	-1.8754222083002614	-1.841043972643856	-0.9003208593366789	-1.4248305237821466	-1.039276165857137	-0.9457212199155601	-2.007732977138603	-1.3286529066928505
C16:1 SM	-1.5013965470673676	-0.1579186753679347	-0.816965471656889	-1.0765629402257482	-1.13102221810448	-1.1892597413652641	-0.3769645488198097	-1.12495066269003	-1.3148289821631698	-1.3580162332595886	-1.4184832662812892	-1.190180279550452	-1.6117900734797432	-1.9875968144351583	0.28216389275521525	-1.0331618225153236	-1.4447146362821792	-1.7563466936397112	-1.2456470903592258	-1.1911080030366499	0.07589048286721667	-1.6745084548306632	-1.3491381782778542	1.8175404336865055	-1.233819271214081
C18 carnitine	0.5903304848136801	-0.09225796025365596	-0.6324430316903868	0.5212427742791206	0.4282208150188803	0.6215353905109211	0.27143198089055875	0.4459791194146723	0.5901725529950088	0.44226305748673855	0.555246447595553	0.4810714882204571	0.5872613078889639	-0.11922921812090914	0.30473445062029514	0.6260327455085978	0.8596253578907627	-0.38777177475557156	0.3821858572542157	0.5147841833022255	-0.34255646287374386	0.5327217141408056	0.6089261895322734	-0.5435874342947224	-0.07491879521037337
C18:0 CE	-0.31532871527865014	0.3924775848200335	0.6490134984551446	-0.31078581960633783	-0.1670476086318012	-0.21223082164068963	0.11889270115712991	-0.47279935098684156	-0.4253944662425333	-0.46959846907408753	-0.4784811322960518	-0.2853661996156899	-0.4984210074111495	0.06137179728673159	0.22690496003232052	-0.15082544779455864	-0.5805339737840471	0.11705764752284153	-0.5674050428081295	-0.24730063161780613	0.6862356539365537	-0.44823907525592865	-0.3968388818676475	0.9984263578632122	0.16345870807376972
C18:0 LPC	2.679797138899463	2.360505443263283	0.7615035934098808	3.033887886100587	2.68367725521487	2.893541334448355	2.897001417997633	3.1213338864279807	3.0197278626880797	2.874601085973917	2.94697487375112	2.8403362091779627	2.8095886136444674	0.9111458074688832	3.4589827791390197	2.974247314630132	3.385183675479431	0.7838847916215212	3.058438713315434	2.82277492913048	1.932895936599584	2.618581105227399	2.9660673580634627	3.072452810505383	1.5905909611063436
